"issue_key","concatSprintCount","sp_sprint","concatCreateCount","firststorypoints","wordsDiff","sp_diff"
"XD-3765",6,-1.0,6,8.0,0,-9.0
"XD-3748",279,-1.0,279,1.0,0,-2.0
"XD-3747",6,-1.0,6,1.0,0,-2.0
"XD-3746",0,-1.0,0,1.0,0,-2.0
"XD-3745",10,-1.0,10,1.0,0,-2.0
"XD-3744",34,1.0,11,1.0,23,0.0
"XD-3743",10,1.0,10,1.0,0,0.0
"XD-3742",58,3.0,58,3.0,0,0.0
"XD-3741",75,1.0,75,1.0,0,0.0
"XD-3740",16,1.0,16,1.0,0,0.0
"XD-3739",109,5.0,106,5.0,3,0.0
"XD-3738",47,2.0,47,2.0,0,0.0
"XD-3737",23,1.0,23,1.0,0,0.0
"XD-3736",15,2.0,26,2.0,-11,0.0
"XD-3734",8,1.0,8,1.0,0,0.0
"XD-3733",17,1.0,17,1.0,0,0.0
"XD-3731",414,1.0,414,1.0,0,0.0
"XD-3730",25,-1.0,25,3.0,0,-4.0
"XD-3725",5,1.0,5,1.0,0,0.0
"XD-3721",73,1.0,73,1.0,0,0.0
"XD-3718",21,1.0,21,1.0,0,0.0
"XD-3716",7,2.0,7,2.0,0,0.0
"XD-3715",0,5.0,0,5.0,0,0.0
"XD-3714",15,3.0,15,3.0,0,0.0
"XD-3709",42,3.0,25,"3.0",17,0.0
"XD-3708",16,1.0,16,1.0,0,0.0
"XD-3705",16,5.0,16,5.0,0,0.0
"XD-3702",25,3.0,25,3.0,0,0.0
"XD-3701",33,1.0,33,1.0,0,0.0
"XD-3699",22,1.0,22,1.0,0,0.0
"XD-3698",30,1.0,30,1.0,0,0.0
"XD-3697",90,1.0,90,"3.0",0,-2.0
"XD-3696",13,1.0,13,1.0,0,0.0
"XD-3695",13,1.0,13,1.0,0,0.0
"XD-3693",18,1.0,18,1.0,0,0.0
"XD-3692",15,5.0,15,5.0,0,0.0
"XD-3691",19,2.0,19,2.0,0,0.0
"XD-3690",13,1.0,13,1.0,0,0.0
"XD-3689",25,3.0,25,3.0,0,0.0
"XD-3685",472,3.0,472,3.0,0,0.0
"XD-3684",20,3.0,20,3.0,0,0.0
"XD-3683",61,1.0,61,1.0,0,0.0
"XD-3673",17,5.0,17,5.0,0,0.0
"XD-3672",0,1.0,0,"3.0",0,-2.0
"XD-3670",16,5.0,16,5.0,0,0.0
"XD-3669",18,1.0,18,1.0,0,0.0
"XD-3654",16,3.0,16,3.0,0,0.0
"XD-3652",34,5.0,34,5.0,0,0.0
"XD-3651",22,1.0,22,1.0,0,0.0
"XD-3645",413,2.0,413,2.0,0,0.0
"XD-3644",19,5.0,19,5.0,0,0.0
"XD-3641",12,3.0,12,"2.0",0,1.0
"XD-3637",14,1.0,14,1.0,0,0.0
"XD-3636",17,1.0,17,1.0,0,0.0
"XD-3633",31,1.0,31,1.0,0,0.0
"XD-3629",19,3.0,19,3.0,0,0.0
"XD-3627",10,1.0,10,1.0,0,0.0
"XD-3622",19,3.0,19,3.0,0,0.0
"XD-3621",23,3.0,21,3.0,2,0.0
"XD-3619",24,3.0,24,"3.0",0,0.0
"XD-3617",0,2.0,0,2.0,0,0.0
"XD-3616",23,3.0,23,3.0,0,0.0
"XD-3610",28,3.0,27,"3.0",1,0.0
"XD-3602",19,2.0,20,2.0,-1,0.0
"XD-3601",34,3.0,34,3.0,0,0.0
"XD-3598",6,1.0,6,1.0,0,0.0
"XD-3597",19,3.0,19,3.0,0,0.0
"XD-3596",17,1.0,18,"2.0",-1,-1.0
"XD-3595",17,3.0,17,3.0,0,0.0
"XD-3594",19,3.0,19,3.0,0,0.0
"XD-3593",16,2.0,16,2.0,0,0.0
"XD-3589",76,8.0,76,8.0,0,0.0
"XD-3582",0,8.0,0,8.0,0,0.0
"XD-3581",0,3.0,0,3.0,0,0.0
"XD-3576",22,5.0,22,5.0,0,0.0
"XD-3575",19,5.0,19,5.0,0,0.0
"XD-3574",21,2.0,21,"2.0",0,0.0
"XD-3573",23,2.0,21,2.0,2,0.0
"XD-3571",20,2.0,20,"2.0",0,0.0
"XD-3570",21,1.0,21,1.0,0,0.0
"XD-3569",39,3.0,21,3.0,18,0.0
"XD-3568",217,3.0,217,3.0,0,0.0
"XD-3567",46,3.0,46,3.0,0,0.0
"XD-3566",18,3.0,18,3.0,0,0.0
"XD-3560",24,5.0,24,5.0,0,0.0
"XD-3556",23,5.0,23,5.0,0,0.0
"XD-3552",35,3.0,35,3.0,0,0.0
"XD-3508",20,3.0,20,3.0,0,0.0
"XD-3506",0,1.0,0,1.0,0,0.0
"XD-3505",28,3.0,19,3.0,9,0.0
"XD-3503",58,2.0,55,2.0,3,0.0
"XD-3502",0,1.0,0,1.0,0,0.0
"XD-3501",52,2.0,50,2.0,2,0.0
"XD-3493",22,3.0,0,3.0,22,0.0
"XD-3492",0,1.0,0,1.0,0,0.0
"XD-3491",0,3.0,0,3.0,0,0.0
"XD-3488",0,8.0,0,"2.0",0,6.0
"XD-3486",26,5.0,26,"5.0",0,0.0
"XD-3482",19,5.0,19,5.0,0,0.0
"XD-3469",27,3.0,27,3.0,0,0.0
"XD-3468",167,2.0,167,2.0,0,0.0
"XD-3466",21,1.0,21,1.0,0,0.0
"XD-3464",37,2.0,37,2.0,0,0.0
"XD-3463",21,2.0,21,2.0,0,0.0
"XD-3462",22,1.0,17,1.0,5,0.0
"XD-3461",26,1.0,26,1.0,0,0.0
"XD-3458",0,3.0,0,3.0,0,0.0
"XD-3456",19,3.0,19,3.0,0,0.0
"XD-3454",15,3.0,15,3.0,0,0.0
"XD-3451",30,2.0,30,2.0,0,0.0
"XD-3450",20,2.0,20,2.0,0,0.0
"XD-3447",18,8.0,18,8.0,0,0.0
"XD-3446",103,1.0,103,1.0,0,0.0
"XD-3445",21,3.0,21,3.0,0,0.0
"XD-3444",20,5.0,20,5.0,0,0.0
"XD-3436",18,3.0,18,3.0,0,0.0
"XD-3432",20,1.0,20,1.0,0,0.0
"XD-3430",32,8.0,32,8.0,0,0.0
"XD-3425",21,8.0,21,8.0,0,0.0
"XD-3424",67,3.0,67,"5.0",0,-2.0
"XD-3423",33,5.0,33,"4.0",0,1.0
"XD-3419",19,8.0,19,8.0,0,0.0
"XD-3417",14,1.0,14,"2.0",0,-1.0
"XD-3416",24,5.0,24,5.0,0,0.0
"XD-3412",22,3.0,22,"3.0",0,0.0
"XD-3404",24,2.0,24,2.0,0,0.0
"XD-3402",35,2.0,35,"2.0",0,0.0
"XD-3401",25,2.0,25,"2.0",0,0.0
"XD-3400",25,2.0,25,"2.0",0,0.0
"XD-3399",20,5.0,20,5.0,0,0.0
"XD-3398",23,1.0,13,1.0,10,0.0
"XD-3397",20,2.0,20,2.0,0,0.0
"XD-3396",27,3.0,27,3.0,0,0.0
"XD-3395",19,3.0,19,3.0,0,0.0
"XD-3394",53,1.0,53,1.0,0,0.0
"XD-3393",22,3.0,22,3.0,0,0.0
"XD-3387",39,2.0,39,2.0,0,0.0
"XD-3385",559,-1.0,559,3.0,0,-4.0
"XD-3384",26,8.0,26,8.0,0,0.0
"XD-3381",60,5.0,60,5.0,0,0.0
"XD-3380",38,5.0,38,5.0,0,0.0
"XD-3378",22,8.0,22,"8.0",0,0.0
"XD-3377",29,5.0,29,"5.0",0,0.0
"XD-3376",20,2.0,20,"2.0",0,0.0
"XD-3374",20,2.0,20,2.0,0,0.0
"XD-3373",44,5.0,44,5.0,0,0.0
"XD-3370",24,2.0,24,"2.0",0,0.0
"XD-3369",21,2.0,21,"2.0",0,0.0
"XD-3367",21,2.0,21,2.0,0,0.0
"XD-3366",21,2.0,21,2.0,0,0.0
"XD-3364",21,2.0,21,"2.0",0,0.0
"XD-3362",20,2.0,20,2.0,0,0.0
"XD-3359",46,5.0,46,5.0,0,0.0
"XD-3358",18,1.0,18,"1.0",0,0.0
"XD-3354",11,3.0,11,3.0,0,0.0
"XD-3353",21,5.0,15,5.0,6,0.0
"XD-3352",19,3.0,19,3.0,0,0.0
"XD-3351",0,2.0,0,2.0,0,0.0
"XD-3350",23,3.0,23,3.0,0,0.0
"XD-3349",23,5.0,23,5.0,0,0.0
"XD-3347",16,5.0,17,5.0,-1,0.0
"XD-3346",41,1.0,29,1.0,12,0.0
"XD-3344",23,2.0,20,"2.0",3,0.0
"XD-3341",18,1.0,18,1.0,0,0.0
"XD-3338",23,2.0,23,2.0,0,0.0
"XD-3335",18,3.0,18,3.0,0,0.0
"XD-3334",20,3.0,20,"3.0",0,0.0
"XD-3332",21,2.0,7,2.0,14,0.0
"XD-3331",13,2.0,13,2.0,0,0.0
"XD-3330",8,2.0,5,2.0,3,0.0
"XD-3329",10,2.0,10,"2.0",0,0.0
"XD-3328",11,2.0,11,"2.0",0,0.0
"XD-3326",21,1.0,21,1.0,0,0.0
"XD-3325",16,2.0,16,2.0,0,0.0
"XD-3322",20,3.0,20,3.0,0,0.0
"XD-3321",30,3.0,27,3.0,3,0.0
"XD-3320",18,5.0,19,5.0,-1,0.0
"XD-3319",30,5.0,30,5.0,0,0.0
"XD-3318",22,5.0,19,5.0,3,0.0
"XD-3317",30,5.0,30,"5.0",0,0.0
"XD-3316",20,5.0,20,5.0,0,0.0
"XD-3315",26,5.0,26,"5.0",0,0.0
"XD-3314",16,3.0,16,"3.0",0,0.0
"XD-3313",24,5.0,19,"3.0",5,2.0
"XD-3312",22,3.0,22,3.0,0,0.0
"XD-3311",16,3.0,16,3.0,0,0.0
"XD-3310",20,5.0,20,5.0,0,0.0
"XD-3309",26,8.0,26,"8.0",0,0.0
"XD-3308",13,2.0,13,2.0,0,0.0
"XD-3303",0,3.0,0,3.0,0,0.0
"XD-3300",48,5.0,48,5.0,0,0.0
"XD-3298",34,8.0,34,"8.0",0,0.0
"XD-3296",122,8.0,122,8.0,0,0.0
"XD-3288",37,5.0,28,5.0,9,0.0
"XD-3287",25,5.0,25,5.0,0,0.0
"XD-3283",24,8.0,0,"8.0",24,0.0
"XD-3282",0,3.0,0,3.0,0,0.0
"XD-3271",31,5.0,31,"5.0",0,0.0
"XD-3270",27,5.0,27,5.0,0,0.0
"XD-3269",23,3.0,23,3.0,0,0.0
"XD-3267",47,8.0,47,"8.0",0,0.0
"XD-3266",26,2.0,27,2.0,-1,0.0
"XD-3265",27,8.0,27,8.0,0,0.0
"XD-3263",15,2.0,15,2.0,0,0.0
"XD-3261",16,1.0,11,1.0,5,0.0
"XD-3259",24,8.0,24,"8.0",0,0.0
"XD-3258",37,3.0,37,3.0,0,0.0
"XD-3249",29,3.0,29,3.0,0,0.0
"XD-3241",15,1.0,15,1.0,0,0.0
"XD-3240",24,2.0,24,2.0,0,0.0
"XD-3239",19,2.0,19,2.0,0,0.0
"XD-3238",18,1.0,18,1.0,0,0.0
"XD-3235",81,3.0,66,3.0,15,0.0
"XD-3234",12,3.0,12,3.0,0,0.0
"XD-3233",0,8.0,0,8.0,0,0.0
"XD-3232",0,1.0,0,1.0,0,0.0
"XD-3231",23,3.0,23,"3.0",0,0.0
"XD-3230",15,1.0,15,1.0,0,0.0
"XD-3229",33,8.0,33,8.0,0,0.0
"XD-3228",26,8.0,26,8.0,0,0.0
"XD-3227",26,8.0,26,8.0,0,0.0
"XD-3226",24,8.0,24,8.0,0,0.0
"XD-3225",27,8.0,27,8.0,0,0.0
"XD-3224",23,8.0,24,8.0,-1,0.0
"XD-3222",96,3.0,96,3.0,0,0.0
"XD-3220",45,2.0,42,2.0,3,0.0
"XD-3219",17,1.0,17,1.0,0,0.0
"XD-3218",40,3.0,40,"3.0",0,0.0
"XD-3217",45,5.0,45,5.0,0,0.0
"XD-3216",9,5.0,9,"5.0",0,0.0
"XD-3214",73,2.0,69,2.0,4,0.0
"XD-3208",47,1.0,47,1.0,0,0.0
"XD-3206",84,1.0,83,"0.5",1,0.5
"XD-3205",27,1.0,27,1.0,0,0.0
"XD-3204",18,5.0,18,5.0,0,0.0
"XD-3202",24,5.0,24,"5.0",0,0.0
"XD-3198",19,8.0,19,8.0,0,0.0
"XD-3196",18,8.0,18,8.0,0,0.0
"XD-3194",25,8.0,25,8.0,0,0.0
"XD-3193",33,8.0,33,8.0,0,0.0
"XD-3192",26,8.0,26,8.0,0,0.0
"XD-3189",36,3.0,36,3.0,0,0.0
"XD-3188",60,1.0,60,1.0,0,0.0
"XD-3187",27,-1.0,27,1.0,0,-2.0
"XD-3184",23,1.0,22,1.0,1,0.0
"XD-3183",35,1.0,35,1.0,0,0.0
"XD-3178",48,1.0,48,1.0,0,0.0
"XD-3177",25,1.0,25,1.0,0,0.0
"XD-3176",542,3.0,542,3.0,0,0.0
"XD-3172",13,2.0,13,2.0,0,0.0
"XD-3171",139,-1.0,139,5.0,0,-6.0
"XD-3170",25,1.0,25,1.0,0,0.0
"XD-3169",30,8.0,30,8.0,0,0.0
"XD-3166",19,8.0,19,"3.0",0,5.0
"XD-3165",26,3.0,26,3.0,0,0.0
"XD-3164",31,3.0,31,3.0,0,0.0
"XD-3162",0,3.0,0,3.0,0,0.0
"XD-3161",16,3.0,16,3.0,0,0.0
"XD-3160",19,1.0,19,"1.0",0,0.0
"XD-3154",17,1.0,17,1.0,0,0.0
"XD-3153",18,1.0,18,1.0,0,0.0
"XD-3152",16,1.0,16,1.0,0,0.0
"XD-3151",11,1.0,11,1.0,0,0.0
"XD-3150",134,3.0,134,3.0,0,0.0
"XD-3149",17,1.0,17,1.0,0,0.0
"XD-3148",13,3.0,13,3.0,0,0.0
"XD-3147",82,8.0,82,8.0,0,0.0
"XD-3142",26,1.0,26,1.0,0,0.0
"XD-3141",25,5.0,25,5.0,0,0.0
"XD-3140",22,1.0,22,1.0,0,0.0
"XD-3139",18,2.0,18,"1.0",0,1.0
"XD-3137",12,1.0,13,1.0,-1,0.0
"XD-3136",100,5.0,98,5.0,2,0.0
"XD-3135",157,2.0,157,2.0,0,0.0
"XD-3133",17,1.0,15,1.0,2,0.0
"XD-3132",496,3.0,496,3.0,0,0.0
"XD-3131",23,1.0,23,1.0,0,0.0
"XD-3130",23,1.0,23,1.0,0,0.0
"XD-3127",20,1.0,20,1.0,0,0.0
"XD-3126",38,2.0,38,"2.0",0,0.0
"XD-3125",36,1.0,36,"1.0",0,0.0
"XD-3124",12,3.0,0,3.0,12,0.0
"XD-3123",0,1.0,0,1.0,0,0.0
"XD-3118",21,2.0,21,2.0,0,0.0
"XD-3117",46,1.0,46,1.0,0,0.0
"XD-3116",10,3.0,10,3.0,0,0.0
"XD-3115",9,1.0,9,1.0,0,0.0
"XD-3114",0,1.0,0,"1.0",0,0.0
"XD-3113",6,3.0,6,3.0,0,0.0
"XD-3112",56,2.0,56,2.0,0,0.0
"XD-3111",0,1.0,0,1.0,0,0.0
"XD-3110",17,2.0,17,2.0,0,0.0
"XD-3107",23,3.0,23,3.0,0,0.0
"XD-3106",15,2.0,15,2.0,0,0.0
"XD-3105",0,1.0,0,1.0,0,0.0
"XD-3104",0,1.0,0,1.0,0,0.0
"XD-3103",0,3.0,0,3.0,0,0.0
"XD-3102",37,8.0,37,8.0,0,0.0
"XD-3101",0,1.0,0,1.0,0,0.0
"XD-3100",261,-1.0,261,5.0,0,-6.0
"XD-3098",0,5.0,0,5.0,0,0.0
"XD-3096",13,3.0,13,3.0,0,0.0
"XD-3095",0,1.0,0,1.0,0,0.0
"XD-3094",18,2.0,19,2.0,-1,0.0
"XD-3093",87,1.0,53,1.0,34,0.0
"XD-3092",54,2.0,54,2.0,0,0.0
"XD-3091",0,1.0,0,1.0,0,0.0
"XD-3090",19,2.0,19,2.0,0,0.0
"XD-3089",14,1.0,14,1.0,0,0.0
"XD-3086",22,1.0,22,1.0,0,0.0
"XD-3082",0,3.0,0,3.0,0,0.0
"XD-3081",497,3.0,495,3.0,2,0.0
"XD-3079",186,5.0,186,5.0,0,0.0
"XD-3078",370,5.0,370,"5.0",0,0.0
"XD-3077",34,3.0,34,3.0,0,0.0
"XD-3076",82,1.0,82,"3.0",0,-2.0
"XD-3075",32,1.0,32,1.0,0,0.0
"XD-3074",14,1.0,14,1.0,0,0.0
"XD-3072",17,3.0,17,3.0,0,0.0
"XD-3071",19,8.0,19,8.0,0,0.0
"XD-3070",77,5.0,77,5.0,0,0.0
"XD-3066",27,-1.0,27,3.0,0,-4.0
"XD-3064",106,3.0,106,3.0,0,0.0
"XD-3063",33,3.0,33,3.0,0,0.0
"XD-3061",28,3.0,0,3.0,28,0.0
"XD-3056",35,8.0,33,"30.0",2,-22.0
"XD-3054",26,1.0,26,1.0,0,0.0
"XD-3052",24,2.0,24,2.0,0,0.0
"XD-3051",29,1.0,29,"2.0",0,-1.0
"XD-3050",30,3.0,30,3.0,0,0.0
"XD-3049",27,3.0,27,3.0,0,0.0
"XD-3048",83,1.0,83,1.0,0,0.0
"XD-3047",12,5.0,12,5.0,0,0.0
"XD-3046",14,-1.0,14,2.0,0,-3.0
"XD-3043",37,1.0,37,1.0,0,0.0
"XD-3042",0,5.0,0,5.0,0,0.0
"XD-3041",29,1.0,29,1.0,0,0.0
"XD-3036",10,1.0,10,1.0,0,0.0
"XD-3033",21,3.0,21,3.0,0,0.0
"XD-3030",39,5.0,39,5.0,0,0.0
"XD-3027",9,1.0,9,1.0,0,0.0
"XD-3025",1050,5.0,1050,5.0,0,0.0
"XD-3024",46,5.0,46,5.0,0,0.0
"XD-3023",0,1.0,0,1.0,0,0.0
"XD-3022",44,3.0,44,3.0,0,0.0
"XD-3019",0,1.0,0,1.0,0,0.0
"XD-3018",32,2.0,32,2.0,0,0.0
"XD-3017",5,5.0,5,5.0,0,0.0
"XD-3016",13,1.0,13,1.0,0,0.0
"XD-3015",480,2.0,476,2.0,4,0.0
"XD-3014",0,1.0,0,1.0,0,0.0
"XD-3013",19,2.0,19,2.0,0,0.0
"XD-3009",20,1.0,20,1.0,0,0.0
"XD-3008",11,1.0,11,1.0,0,0.0
"XD-3007",289,1.0,289,1.0,0,0.0
"XD-3006",312,-1.0,312,5.0,0,-6.0
"XD-3004",21,3.0,21,3.0,0,0.0
"XD-3003",23,1.0,23,1.0,0,0.0
"XD-3001",348,5.0,348,5.0,0,0.0
"XD-3000",8,5.0,8,5.0,0,0.0
"XD-2999",17,3.0,17,3.0,0,0.0
"XD-2996",131,5.0,131,5.0,0,0.0
"XD-2995",621,3.0,613,"3.0",8,0.0
"XD-2994",0,3.0,0,3.0,0,0.0
"XD-2993",44,5.0,43,"5.0",1,0.0
"XD-2992",24,1.0,24,"1.0",0,0.0
"XD-2987",21,2.0,21,2.0,0,0.0
"XD-2986",20,8.0,20,8.0,0,0.0
"XD-2984",24,3.0,24,3.0,0,0.0
"XD-2980",25,8.0,25,8.0,0,0.0
"XD-2979",31,5.0,31,"5.0",0,0.0
"XD-2973",18,3.0,18,3.0,0,0.0
"XD-2972",49,3.0,49,3.0,0,0.0
"XD-2971",19,1.0,19,1.0,0,0.0
"XD-2970",85,3.0,85,"3.0",0,0.0
"XD-2962",20,8.0,20,8.0,0,0.0
"XD-2961",26,8.0,26,8.0,0,0.0
"XD-2958",16,1.0,16,"1.0",0,0.0
"XD-2957",16,1.0,16,"1.0",0,0.0
"XD-2956",22,5.0,22,"5.0",0,0.0
"XD-2955",18,5.0,17,5.0,1,0.0
"XD-2953",17,3.0,17,3.0,0,0.0
"XD-2949",34,2.0,28,2.0,6,0.0
"XD-2948",37,-1.0,37,1.0,0,-2.0
"XD-2942",17,2.0,17,2.0,0,0.0
"XD-2941",516,2.0,510,"2.0",6,0.0
"XD-2935",14,5.0,14,5.0,0,0.0
"XD-2934",13,5.0,13,5.0,0,0.0
"XD-2931",14,1.0,14,1.0,0,0.0
"XD-2929",18,1.0,18,1.0,0,0.0
"XD-2924",18,3.0,18,3.0,0,0.0
"XD-2923",36,3.0,36,3.0,0,0.0
"XD-2922",20,1.0,15,"1.0",5,0.0
"XD-2921",26,1.0,26,1.0,0,0.0
"XD-2920",49,2.0,49,2.0,0,0.0
"XD-2919",19,3.0,19,"3.0",0,0.0
"XD-2916",20,8.0,20,8.0,0,0.0
"XD-2915",22,8.0,22,8.0,0,0.0
"XD-2914",20,8.0,20,8.0,0,0.0
"XD-2911",18,8.0,18,8.0,0,0.0
"XD-2910",19,1.0,19,1.0,0,0.0
"XD-2909",0,5.0,0,5.0,0,0.0
"XD-2908",18,5.0,18,5.0,0,0.0
"XD-2906",26,1.0,26,"1.0",0,0.0
"XD-2905",15,2.0,15,2.0,0,0.0
"XD-2904",17,2.0,17,"2.0",0,0.0
"XD-2903",16,1.0,16,1.0,0,0.0
"XD-2902",21,1.0,21,1.0,0,0.0
"XD-2899",26,5.0,26,"5.0",0,0.0
"XD-2896",26,3.0,26,3.0,0,0.0
"XD-2893",20,2.0,20,2.0,0,0.0
"XD-2892",17,3.0,17,3.0,0,0.0
"XD-2891",28,3.0,28,3.0,0,0.0
"XD-2887",19,3.0,19,3.0,0,0.0
"XD-2885",24,1.0,24,1.0,0,0.0
"XD-2884",0,3.0,0,3.0,0,0.0
"XD-2882",30,5.0,30,"5.0",0,0.0
"XD-2879",25,5.0,25,5.0,0,0.0
"XD-2876",32,1.0,32,1.0,0,0.0
"XD-2872",95,3.0,95,3.0,0,0.0
"XD-2868",104,5.0,104,5.0,0,0.0
"XD-2865",91,2.0,91,2.0,0,0.0
"XD-2864",26,2.0,26,2.0,0,0.0
"XD-2861",154,-1.0,154,1.0,0,-2.0
"XD-2860",12,2.0,12,2.0,0,0.0
"XD-2859",8,1.0,8,1.0,0,0.0
"XD-2858",80,5.0,80,5.0,0,0.0
"XD-2855",151,2.0,152,2.0,-1,0.0
"XD-2854",135,1.0,135,"1.0",0,0.0
"XD-2853",152,1.0,152,1.0,0,0.0
"XD-2852",17,5.0,17,5.0,0,0.0
"XD-2850",34,8.0,34,"8.0",0,0.0
"XD-2845",14,5.0,14,5.0,0,0.0
"XD-2844",21,8.0,20,8.0,1,0.0
"XD-2842",18,2.0,18,2.0,0,0.0
"XD-2838",18,2.0,18,"2.0",0,0.0
"XD-2837",678,3.0,669,3.0,9,0.0
"XD-2834",29,3.0,29,"3.0",0,0.0
"XD-2833",0,1.0,0,1.0,0,0.0
"XD-2832",65,5.0,65,5.0,0,0.0
"XD-2831",20,8.0,20,8.0,0,0.0
"XD-2830",14,2.0,14,2.0,0,0.0
"XD-2829",27,1.0,22,1.0,5,0.0
"XD-2828",32,1.0,32,1.0,0,0.0
"XD-2825",72,1.0,71,1.0,1,0.0
"XD-2824",38,-1.0,38,5.0,0,-6.0
"XD-2823",14,2.0,14,2.0,0,0.0
"XD-2818",25,-1.0,25,2.0,0,-3.0
"XD-2817",183,1.0,183,"1.0",0,0.0
"XD-2815",25,8.0,25,"8.0",0,0.0
"XD-2814",50,3.0,50,3.0,0,0.0
"XD-2812",30,-1.0,30,5.0,0,-6.0
"XD-2807",46,3.0,46,3.0,0,0.0
"XD-2806",221,3.0,221,3.0,0,0.0
"XD-2804",76,1.0,75,1.0,1,0.0
"XD-2802",15,8.0,15,8.0,0,0.0
"XD-2801",8,3.0,8,3.0,0,0.0
